surveyId,lang,country,countryPop,sneType,party.string,euFundRec,mlgS1,mlgS2,mlgS3,mlgS4,mlgS5,mlgC1,mlgC2,euCompSocpol,euCompEc,euCompInAf,euCompForAf,euCompOv,snaCompSocpol,snaCompEc,snaCompInAf,snaCompForAf,snaCompOv,snaCompC1,snaCompC2,effectiveIntOrg,effectiveDirRel,effectiveNatDel,intorgUseEc,intorgUsePol,intorgUseCul,intorgUseOv,euFundImp,euFundImp.bin,represent,represent.bin,norepSneRep,norepKnow,norepMotiv,norepOpin,repTime,repDur,repSatis,repPersImp,repBenEc,repBenPol,repBenDem,repBenMlg,repOp,repVoteCom,repVoteNatDel,repVoteParty,repVoteSne,extOffice,extOfficeBin,nooffSneOff,noooffKnow,nooffMotiv,extOffTime,extOffDur,extOffSatis,extOffPersImp,age,gender,eduLev,polLeftRight,polIdLoc,polIdNat,polIdEu,polIdCul,polIdIdeo
674,de,Switzerland,8265000,RegionLeg,GrÅne,0,3,4,4,4,4,3,5,5,4,5,4,4,3,3,4,3,4,3,3,1,1,1,3,5,4,4,3,1,NONE,0,0,4,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,4,,NA,NA,NA,61,Male,2,1,1,1,1,0,1
678,de,Switzerland,8265000,RegionLeg,FDP,0,4,4,2,1,5,4,5,1,5,2,4,2,5,4,5,4,5,5,5,0,1,0,4,2,1,2,1,0,NONE,0,1,3,2,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,2,,NA,NA,NA,46,Male,3,6,1,1,0,0,1
679,en,Czech Republic,10535000,RegionAd,KDU-CSL,1,4,4,4,4,5,NA,5,4,5,5,5,4,4,2,3,2,NA,5,NA,1,1,1,4,4,4,4,4,1,COR,1,,NA,NA,NA,PAST,4,4,5,4,4,4,4,MORE,5,5,5,5,NONE,0,1,4,NA,,NA,NA,NA,52,Male,3,5,1,0,0,0,1
680,de,Switzerland,8265000,RegionLeg,SP,0,4,4,5,5,4,5,5,4,4,4,4,4,5,3,3,2,4,5,4,1,1,0,4,5,5,4,4,1,NONE,0,0,3,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,1,,NA,NA,NA,38,Male,2,3,1,1,0,1,1
683,de,Switzerland,8265000,RegionLeg,cvp,0,4,1,4,1,1,4,4,2,2,2,2,2,4,4,2,1,3,4,5,0,0,0,2,4,2,2,3,1,NONE,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,50,Male,2,6,1,1,0,0,0
688,de,Germany,81276000,Local,CDU,1,5,5,5,5,5,NA,NA,3,4,1,5,3,4,4,3,2,3,5,5,1,1,1,1,1,1,1,3,1,NONE,0,0,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,67,Male,NA,5,1,0,0,0,0
690,en,Croatia,4230000,Local,None,0,3,4,5,4,3,4,4,2,4,5,5,3,2,4,2,2,4,2,5,1,0,1,2,2,4,2,4,1,NONE,0,1,2,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,34,Male,2,4,0,0,0,0,0
691,fr,France,66121000,RegionAd,Union DÇmocratique Bretonne,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,4,0,1,1,4,4,5,4,4,1,NONE,0,0,4,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,1,5,,NA,NA,NA,72,Male,3,2,1,0,0,0,1
692,en,United Kingdom,65081000,Local,Liberal democrats,1,5,5,5,5,5,4,5,2,4,3,3,3,4,4,2,2,4,4,5,1,1,1,4,5,5,5,4,1,NONE,0,1,2,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,61,Female,2,3,1,0,0,0,1
699,de,Switzerland,8265000,RegionLeg,FDP,0,1,5,3,1,1,NA,NA,2,3,3,4,3,4,4,3,1,3,4,3,0,1,0,4,5,4,4,1,0,NONE,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,NA,,NA,NA,NA,58,Female,3,6,1,0,0,0,0
702,fr,France,66121000,Local,Europe Ecologie-les Verts,1,4,5,4,5,5,4,4,4,5,4,5,4,4,NA,1,2,4,5,5,1,1,0,4,4,2,4,3,1,NONE,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,53,Female,3,2,1,0,0,0,1
704,fr,Switzerland,8265000,RegionLeg,PLR parti libÇral radical,0,1,1,1,1,1,3,4,3,1,4,4,3,5,3,3,2,3,5,4,0,0,0,3,5,3,3,2,0,NONE,0,0,2,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,2,,NA,NA,NA,45,Male,3,7,1,1,0,0,1
706,en,Belgium,11259000,RegionAd,Socialist,1,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,3,4,4,3,0,1,1,3,3,3,3,3,1,NONE,0,0,2,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,4,,NA,NA,NA,47,Male,3,4,1,0,0,0,1
710,de,Germany,81276000,RegionLeg,SPD,1,5,5,5,5,5,4,4,1,2,4,5,3,3,4,4,3,4,5,5,1,1,0,4,4,4,4,4,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,41,Male,3,4,1,1,1,0,1
711,en,United Kingdom,65081000,Local,Labour,1,5,4,4,5,5,3,4,4,4,4,4,4,5,4,3,3,3,5,4,1,1,0,2,2,2,2,4,1,NONE,0,0,2,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,3,,NA,NA,NA,63,Male,2,2,1,0,0,0,1
712,de,Switzerland,8265000,Local,Sozialdemokratische Partei,0,2,5,2,1,4,5,2,3,5,4,5,3,4,4,4,5,4,4,2,0,1,0,4,4,5,4,4,1,NONE,0,0,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,1,,NA,NA,NA,27,Female,2,3,1,1,1,0,0
713,de,Switzerland,8265000,Local,GrÅne,0,4,5,5,5,4,NA,5,5,3,4,5,4,5,4,4,2,4,5,NA,1,1,1,3,4,4,3,4,1,NONE,0,1,3,2,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,1,,NA,NA,NA,55,Male,3,1,1,0,0,0,1
714,de,Bulgaria,7185000,Local,,1,5,5,5,5,5,4,4,5,3,5,3,4,4,3,3,3,3,5,4,1,1,1,3,3,4,3,4,1,COR,1,,NA,NA,NA,CURRENT,4,3,4,1,2,3,3,MORE,4,4,4,5,BRU,1,NA,NA,NA,CURRENT,4,2,3,40,Male,3,7,0,0,1,0,0
716,de,Denmark,5673000,Local,DÑnische Volkspartei,1,5,4,5,5,5,2,5,2,4,1,3,3,4,2,4,1,3,4,4,1,1,0,2,3,2,3,3,1,NONE,0,1,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,44,Male,2,6,1,0,0,0,1
717,en,Belgium,11259000,RegionAd,N-VA,1,2,4,4,4,2,4,5,2,4,4,4,4,3,2,2,2,2,4,4,0,1,0,3,2,2,2,1,0,NONE,0,1,2,3,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,1,,NA,NA,NA,58,Male,1,7,1,0,0,0,1
718,de,Germany,81276000,RegionLeg,Piratenpartei,1,5,5,5,5,3,NA,2,5,5,5,5,5,1,5,1,1,4,4,4,1,1,1,NA,NA,NA,NA,4,1,NONE,0,1,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,1,,NA,NA,NA,25,Male,1,3,1,1,0,0,1
722,en,Norway,5194000,Local,Hõyre / Conservative,0,4,2,3,4,2,NA,NA,1,4,1,1,2,4,2,1,1,5,1,4,0,1,0,4,1,2,2,1,0,NONE,0,0,5,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,5,,NA,NA,NA,28,Female,3,6,1,1,0,0,1
725,en,Norway,5194000,Local,Labour party,0,2,5,4,3,1,2,4,1,1,4,4,2,3,2,1,1,3,1,4,1,1,1,3,3,5,4,1,0,NONE,0,1,2,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,29,Female,3,3,1,1,0,1,1
726,de,Germany,81276000,Local,DIE LINKE,1,1,2,2,1,5,2,4,NA,1,1,2,1,3,4,1,3,3,2,4,0,1,0,5,4,4,4,4,1,NONE,0,0,4,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,5,,NA,NA,NA,54,Male,2,2,1,1,1,0,1
727,de,Germany,81276000,RegionLeg,Sozialdemokratische Partei Deutschland / SPD,1,5,5,5,5,5,4,4,4,4,4,4,4,5,4,5,5,4,4,2,1,1,1,5,5,5,5,4,1,NONE,0,1,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,55,Female,2,2,1,1,0,0,1
732,en,Norway,5194000,Local,Labor/arbeiderparti,0,4,5,5,4,5,NA,NA,1,4,4,5,3,5,3,2,1,3,4,4,1,1,0,1,4,4,NA,3,1,CLRAE,1,,NA,NA,NA,PAST,2,5,3,4,4,4,4,MORE,NA,5,5,5,NONE,0,1,3,5,,NA,NA,NA,55,Male,2,3,1,1,0,1,1
733,en,United Kingdom,65081000,Local,Labour & Co-operative,1,5,5,5,4,4,4,4,3,4,4,5,4,3,4,4,3,4,3,4,1,1,1,5,4,3,5,3,1,CLRAE,1,,NA,NA,NA,PAST,3,4,4,4,4,4,4,SAME,5,5,5,5,NONE,0,1,3,5,,NA,NA,NA,60,Male,1,5,1,0,0,0,1
734,it,Italy,60963000,RegionAd,Partito Democratico,1,4,3,2,4,1,4,5,4,5,3,5,4,4,2,1,1,4,3,3,0,1,1,5,5,4,4,4,1,NONE,0,0,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,54,Male,2,3,1,1,0,0,1
737,en,Finland,5475000,Local,Kokoomus,1,2,4,2,2,4,3,2,2,4,3,4,4,4,2,4,2,2,4,2,1,1,0,5,4,4,4,3,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,4,,NA,NA,NA,28,Male,2,6,1,1,1,0,1
740,de,Austria,8608000,RegionLeg,Die GrÅnen,0,4,4,5,4,5,4,4,5,3,4,5,5,2,3,2,1,2,2,4,1,1,1,5,4,5,5,3,1,OTHER,1,,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,2,,NA,NA,NA,62,Female,NA,3,0,1,0,0,1
741,en,United Kingdom,65081000,Local,Labour Party UK,1,2,5,5,4,3,1,1,2,4,2,3,2,5,4,5,NA,5,1,4,0,1,1,2,2,3,2,3,1,NONE,0,1,2,4,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,3,,NA,NA,NA,58,Male,3,4,1,0,0,0,0
742,en,United Kingdom,65081000,Local,Alliance,1,5,4,4,5,3,5,5,4,4,3,4,4,5,4,2,1,4,4,4,0,1,1,5,2,2,3,4,1,NONE,0,1,2,3,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,30,Male,3,4,1,1,0,0,1
743,en,United Kingdom,65081000,Local,UKIP,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,2,1,3,2,2,0,NONE,0,1,2,1,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,1,,NA,NA,NA,65,Female,2,5,1,0,0,0,1
744,en,Norway,5194000,RegionAd,Labour party,0,5,5,5,4,4,4,5,3,4,2,4,3,4,2,2,3,3,3,5,1,1,1,4,5,3,4,3,1,OTHER,1,,NA,NA,NA,PAST,5,4,4,4,4,NA,5,MORE,NA,NA,NA,NA,NONE,0,1,3,3,,NA,NA,NA,64,Male,2,3,1,0,0,0,0
745,en,Sweden,9794000,Local,Green party,1,5,4,4,5,5,4,4,2,3,4,3,3,5,4,4,4,4,2,5,1,1,1,4,4,4,4,3,1,NONE,0,1,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,2,,NA,NA,NA,42,Female,3,5,1,1,0,0,1
746,en,Netherlands,16933000,RegionAd,VVD (Right wing liberal party),1,1,4,1,2,3,2,2,1,5,1,1,2,5,4,1,2,3,NA,NA,0,1,1,5,5,1,4,3,1,NONE,0,1,3,1,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRU,1,NA,NA,NA,PAST,2,5,3,36,Male,3,8,1,1,1,0,1
748,en,Ireland,4630000,Local,fine gael,1,4,4,4,2,3,4,3,3,3,2,5,3,3,3,2,2,3,3,3,1,1,1,5,5,5,5,4,1,NONE,0,1,2,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,50,Male,3,7,1,0,0,0,0
749,fr,Luxembourg,570000,Local,Parti DÇmocratique,0,5,5,5,5,4,4,5,2,4,4,5,4,3,4,4,3,4,NA,NA,1,1,0,4,4,3,4,4,1,NONE,0,1,4,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,3,NA,,NA,NA,NA,64,Female,3,4,1,1,1,0,1
753,fr,Switzerland,8265000,RegionLeg,PS,0,4,4,4,5,2,NA,NA,5,5,5,5,5,5,4,5,4,5,5,1,1,1,1,5,5,3,4,4,1,NONE,0,1,2,NA,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,NA,,NA,NA,NA,55,Female,3,3,1,0,0,0,0
755,de,Switzerland,8265000,Local,Freisinnig-Demokratische Partei / FDP die Liberalen,0,1,4,2,2,1,4,4,2,4,2,4,2,5,4,4,2,4,5,2,0,1,1,1,1,1,1,2,0,OTHER,1,,NA,NA,NA,CURRENT,5,4,5,1,1,1,2,SAME,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,47,Male,2,7,1,0,0,0,1
756,en,Ireland,4630000,Local,Independent,1,5,5,4,4,2,4,5,3,4,3,4,3,4,3,3,3,3,4,4,1,1,1,4,4,5,4,3,1,NONE,0,1,4,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,5,,NA,NA,NA,59,Male,3,2,1,1,1,0,0
758,en,Sweden,9794000,RegionAd,Moderate party,1,1,1,1,3,1,5,5,1,4,5,5,4,5,1,4,1,5,5,5,1,1,0,4,4,4,4,3,1,NONE,0,1,3,3,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,1,,NA,NA,NA,62,Male,2,7,1,0,0,0,1
759,en,Slovenia,2065000,Local,indipendent,1,4,5,5,4,4,3,4,4,3,3,4,4,4,4,4,4,4,2,4,0,1,0,4,3,4,3,4,1,CLRAE,1,,NA,NA,NA,CURRENT,5,4,1,4,5,5,5,MORE,5,5,5,4,NONE,0,1,2,5,,NA,NA,NA,44,Female,3,5,0,0,1,0,0
763,en,United Kingdom,65081000,Local,Liberal Democrats,1,5,5,3,3,2,5,5,3,4,4,4,4,4,4,4,2,4,5,5,0,1,0,4,4,3,4,4,1,NONE,0,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,4,,NA,NA,NA,68,Male,3,2,1,0,0,0,1
765,de,Germany,81276000,RegionLeg,SPD,1,3,5,5,3,3,3,3,3,3,3,3,3,4,4,4,2,4,5,4,1,1,1,4,4,4,4,4,1,NONE,0,1,4,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,5,,NA,NA,NA,NA,Female,3,3,1,1,1,0,1
767,en,Norway,5194000,Local,Christian Democrat,1,4,4,4,3,2,4,5,1,4,4,4,4,4,3,2,3,3,4,4,1,1,0,2,3,4,3,2,0,OTHER,1,,NA,NA,NA,CURRENT,5,4,4,3,3,4,4,MORE,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,39,Male,3,5,1,0,0,0,1
770,en,Lithuania,2906000,Local,Liberal Democrats,1,2,5,4,NA,4,NA,4,3,4,3,3,3,4,3,3,2,3,2,4,1,1,1,4,2,4,4,4,1,CLRAE,1,,NA,NA,NA,PAST,4,4,4,4,3,2,3,SAME,4,4,4,3,NONE,0,0,3,4,,NA,NA,NA,59,Male,3,6,1,0,0,0,0
772,en,United Kingdom,65081000,Local,Independent,1,4,5,5,4,4,4,2,2,4,2,4,3,4,2,4,2,4,2,4,1,1,1,2,2,3,2,4,1,NONE,0,0,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,1,NA,NA,NA,PAST,1,5,4,25,Female,3,4,1,0,0,0,1
775,fr,Belgium,11259000,Local,Ecolo,1,4,3,4,4,2,4,4,3,4,3,5,4,2,4,1,1,4,5,5,1,0,1,2,2,3,2,4,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,28,Male,3,2,1,1,1,0,1
778,fr,Switzerland,8265000,Local,Les Verts,0,4,4,3,5,3,NA,NA,2,2,2,4,2,4,4,4,4,4,5,4,0,1,1,2,4,2,3,2,0,NONE,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,2,,NA,NA,NA,46,Female,3,2,1,0,0,0,1
779,es,Spain,46335000,RegionLeg,Partido Popular,1,5,5,5,4,1,5,5,5,1,1,2,4,1,1,1,1,1,4,2,1,1,1,2,5,5,4,4,1,NONE,0,1,5,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,5,5,,NA,NA,NA,27,Female,2,7,1,1,1,1,1
783,de,Belgium,11259000,RegionLeg,,1,5,5,5,4,5,4,4,2,4,4,2,3,4,4,4,4,4,5,5,1,1,1,5,5,5,5,4,1,NONE,0,1,4,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OTHER,1,NA,NA,NA,PAST,1,5,5,58,Male,2,2,0,0,0,0,0
784,de,Switzerland,8265000,RegionLeg,GrÅnliberale Partei,0,4,5,3,2,5,4,3,4,2,4,2,3,4,3,4,2,4,4,4,0,1,1,2,2,2,2,4,1,NONE,0,1,2,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,47,Female,2,4,1,0,0,0,1
785,it,Italy,60963000,RegionAd,MoVimento 5 stelle,0,4,5,5,4,2,3,4,5,1,5,1,3,5,5,3,2,4,5,4,0,1,0,5,5,2,3,4,1,NONE,0,1,2,1,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,1,,NA,NA,NA,56,Female,2,4,1,0,1,0,1
789,fr,Switzerland,8265000,RegionLeg,LES VERTS,0,2,4,1,1,4,1,5,5,5,5,NA,5,4,4,1,1,NA,5,2,0,1,1,2,5,5,NA,4,1,OTHER,1,,NA,NA,NA,CURRENT,2,4,3,2,2,4,4,SAME,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,53,Male,3,4,1,1,0,0,1
792,en,United Kingdom,65081000,Local,Conservative,1,2,1,1,1,3,4,4,1,3,1,1,1,4,2,2,1,2,2,3,0,0,0,2,2,1,2,1,0,NONE,0,1,2,2,LESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,2,,NA,NA,NA,57,Male,3,7,1,0,0,0,1
793,de,Germany,81276000,RegionLeg,GrÅne,1,1,NA,4,3,1,3,5,2,5,5,5,NA,3,2,4,1,2,4,2,0,1,1,NA,3,5,4,4,1,NONE,0,1,2,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,46,Female,2,3,1,1,0,0,1
795,en,Croatia,4230000,RegionAd,,NA,4,4,4,3,4,4,4,2,4,4,4,4,3,4,4,4,4,3,4,1,1,1,4,4,4,4,4,1,NONE,0,1,3,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,60,Male,2,4,1,1,1,0,1
797,de,Germany,81276000,Local,SPD,1,2,2,2,1,1,3,4,3,4,5,5,4,2,2,5,5,4,4,3,0,1,0,2,2,2,2,3,1,NONE,0,0,2,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,2,,NA,NA,NA,59,Male,2,4,0,1,0,0,0
800,fr,Belgium,11259000,Local,Parti socialiste,1,4,4,4,2,5,4,5,4,3,4,5,4,5,4,2,3,4,5,4,0,1,1,4,3,4,4,3,1,NONE,0,0,4,4,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,62,Male,3,4,0,0,0,0,0
803,fr,France,66121000,Local,Parti socialiste,1,5,5,4,5,2,3,4,4,4,2,4,4,4,4,2,4,4,3,4,1,1,1,4,4,3,4,3,1,NONE,0,1,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,2,5,,NA,NA,NA,36,Male,2,4,1,0,0,0,1
807,en,United Kingdom,65081000,Local,Liberal Democrats,0,5,5,5,5,4,5,5,4,4,3,2,4,4,4,3,2,4,4,5,1,1,1,3,3,3,3,3,1,CLRAE,1,,NA,NA,NA,CURRENT,5,5,5,2,5,5,4,SAME,5,4,4,4,NONE,0,0,3,5,,NA,NA,NA,72,Male,2,3,1,0,1,0,1
808,en,Czech Republic,10535000,RegionAd,Communist party of Bohemia and Moravia (Komunistick† strana ?ech a Moravy),1,2,4,4,2,NA,4,4,4,4,4,5,4,2,2,1,1,3,4,4,1,1,0,5,3,3,3,3,1,NONE,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,0,1,3,,NA,NA,NA,25,Male,2,2,1,0,0,1,1
810,de,Germany,81276000,Local,CDU,1,1,5,1,2,2,5,5,4,5,2,4,4,4,4,2,1,3,5,5,0,1,1,1,3,3,2,4,1,NONE,0,0,4,1,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,3,,NA,NA,NA,25,Female,2,7,1,1,1,1,1
811,de,Germany,81276000,Local,SPD,1,5,5,5,4,2,4,5,4,4,4,5,4,5,4,4,4,4,5,4,1,1,1,4,NA,5,4,4,1,NONE,0,1,3,5,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,3,4,,NA,NA,NA,37,Female,2,2,1,1,0,0,1
812,de,Switzerland,8265000,RegionLeg,grÅnliberale Partei,0,4,5,4,5,5,4,4,4,1,2,1,2,1,2,3,4,3,3,2,0,1,0,5,3,2,3,2,0,OTHER,1,,NA,NA,NA,CURRENT,5,4,5,3,4,4,3,SAME,NA,NA,NA,NA,NONE,0,0,1,4,,NA,NA,NA,57,Male,2,5,1,1,0,0,1
814,en,Finland,5475000,Local,National coalition party,0,2,4,5,4,4,2,2,2,5,5,4,4,4,2,2,2,3,1,5,1,0,1,2,2,3,2,4,1,NONE,0,0,2,5,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,4,5,,NA,NA,NA,61,Male,3,8,1,1,0,0,1
815,de,Denmark,5673000,Local,Venstre,1,2,3,2,4,2,NA,NA,1,4,2,4,3,2,3,2,2,3,2,5,0,1,1,2,4,3,3,4,1,NONE,0,0,1,2,SAME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,0,1,2,1,,NA,NA,NA,40,Female,3,7,1,1,1,0,1
816,fr,Switzerland,8265000,Local,Socialiste,0,3,4,4,3,4,3,4,2,2,2,4,4,4,2,3,1,2,5,5,0,1,0,2,3,2,2,0,0,OTHER,1,,NA,NA,NA,PAST,5,4,4,3,4,5,5,SAME,NA,NA,NA,NA,NONE,0,0,2,3,,NA,NA,NA,73,Male,3,3,1,0,0,0,1
817,en,Finland,5475000,Local,PES (socialdemocrat in Finland),1,5,5,5,4,5,5,5,4,5,5,5,5,5,3,3,3,4,2,5,1,1,0,3,4,5,5,4,1,COR,1,,NA,NA,NA,CURRENT,5,4,5,3,4,5,NA,SAME,4,4,4,5,NONE,0,1,4,5,,NA,NA,NA,68,Male,3,3,1,0,1,1,1
818,en,Ireland,4630000,Local,Sinn Fein,1,5,5,5,4,4,5,5,3,3,2,2,3,4,4,NA,2,3,3,4,1,1,1,4,4,5,5,4,1,COR,1,,NA,NA,NA,PAST,2,5,2,3,3,3,3,SAME,5,5,5,5,NONE,0,0,2,5,,NA,NA,NA,57,Male,1,3,1,0,0,0,0
820,it,Italy,60963000,Local,Partito radicale,1,5,4,5,5,2,3,4,4,4,4,5,4,5,4,4,1,4,5,3,1,1,1,2,2,2,2,3,1,NONE,0,0,3,4,MORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRU,1,NA,NA,NA,PAST,5,5,5,44,Male,2,4,1,1,1,0,1
821,en,Netherlands,16933000,Local,Dutch Labour Party,1,5,5,5,5,5,5,4,3,4,5,5,4,5,4,3,2,4,3,5,1,1,0,4,4,3,3,3,1,COR,1,,NA,NA,NA,CURRENT,2,3,3,2,3,3,4,SAME,4,4,4,4,NONE,0,0,2,1,,NA,NA,NA,57,Male,3,3,1,1,1,0,1
822,en,Slovakia,5426000,Local,Smer,1,4,5,5,4,3,4,NA,3,3,3,1,3,5,5,3,5,5,4,4,1,1,1,5,2,5,4,3,1,COR,1,,NA,NA,NA,CURRENT,5,4,5,1,1,2,2,MORE,1,NA,1,1,NONE,0,1,5,5,,NA,NA,NA,52,Male,3,5,1,0,0,1,0
823,de,Germany,81276000,RegionLeg,Sozialdemokratische Partei Deutschlands,1,5,5,5,5,3,5,5,3,3,2,2,3,4,4,3,4,4,5,4,1,1,0,4,4,5,4,4,1,CLRAE,1,,NA,NA,NA,CURRENT,5,5,5,3,4,5,5,MORE,5,5,2,4,NONE,0,1,4,5,,NA,NA,NA,64,Male,2,4,1,1,1,1,0
